SELLER_GEOLOCATION_KEY,SELLER_ZIP_CODE_PREFIX,CITY,STATE,LATITUDE,LONGITUDE
1,1001,Sao Paulo,São Paulo,-23.550189776551765,-46.6340235559042
21,1021,Sao Paulo,São Paulo,-23.543000459064803,-46.63214323386248
22,1022,Sao Paulo,São Paulo,-23.544921826153427,-46.631931335611945
23,1023,Sao Paulo,São Paulo,-23.542330784361457,-46.63137340438761
26,1026,Sao Paulo,São Paulo,-23.539657127270942,-46.6318842127058
31,1031,Sao Paulo,São Paulo,-23.54190585344045,-46.63508761691669
35,1035,Sao Paulo,São Paulo,-23.541614488738944,-46.64154914252652
39,1039,Sao Paulo,São Paulo,-23.54137085777194,-46.63916528885119
40,1040,Sao Paulo,São Paulo,-23.541028179008823,-46.63832469496941
41,1041,Sao Paulo,São Paulo,-23.54390458746036,-46.64004648644472
42,1042,Sao Paulo,São Paulo,-23.54485294953175,-46.640410456031695
44,1044,Sao Paulo,São Paulo,-23.545598238423416,-46.64145267015315
63,1123,Sao Paulo,São Paulo,-23.529164543710603,-46.636582392674725
65,1125,Sao Paulo,São Paulo,-23.52728844957164,-46.64016432350874
66,1126,Sao Paulo,São Paulo,-23.52706654933756,-46.6391527868084
67,1127,Sao Paulo,São Paulo,-23.52548080336663,-46.64159548852641
69,1129,Sao Paulo,São Paulo,-23.524051385464382,-46.64507304012999
71,1131,Sao Paulo,São Paulo,-23.522379737671027,-46.64310784736644
79,1139,Sao Paulo,São Paulo,-23.520724956071756,-46.66593897144172
80,1140,Sao Paulo,São Paulo,-23.52043844370904,-46.66923716844039
90,1156,Sao Paulo,São Paulo,-23.528921138302916,-46.66643724514499
93,1201,Sao Paulo,São Paulo,-23.53608280967418,-46.64953939046932
98,1206,Sao Paulo,São Paulo,-23.53586368511747,-46.64281871336397
99,1207,Sao Paulo,São Paulo,-23.539175560135185,-46.63865415001012
100,1208,Sao Paulo,São Paulo,-23.538660495662256,-46.63898204602016
101,1209,Sao Paulo,São Paulo,-23.540695255566067,-46.64158293572283
102,1210,Sao Paulo,São Paulo,-23.54003934055892,-46.64209131081347
104,1212,Sao Paulo,São Paulo,-23.538268511790665,-46.63942263256764
106,1214,Sao Paulo,São Paulo,-23.538842493961862,-46.645230453060144
107,1215,Sao Paulo,São Paulo,-23.536167399914945,-46.64754185786535
112,1220,Sao Paulo,São Paulo,-23.544514011109737,-46.64603990221942
114,1222,Sao Paulo,São Paulo,-23.545944543973,-46.64936937401519
115,1223,Sao Paulo,São Paulo,-23.54408811655856,-46.6485821171502
116,1224,Sao Paulo,São Paulo,-23.54177865147579,-46.65242233963953
118,1226,Sao Paulo,São Paulo,-23.538010108905684,-46.65271926812756
122,1230,Sao Paulo,São Paulo,-23.536310405918027,-46.65711200863413
125,1233,Sao Paulo,São Paulo,-23.53624654014996,-46.66166521796578
130,1238,Sao Paulo,São Paulo,-23.542571396851145,-46.65424333104067
131,1239,Sao Paulo,São Paulo,-23.5430952700848,-46.63105919621764
136,1244,Sao Paulo,São Paulo,-23.56204912797664,-46.65959031403356
146,1254,Sao Paulo,São Paulo,-23.543337420255035,-46.680852402934015
149,1257,Sao Paulo,São Paulo,-23.54360983905432,-46.687838575110746
156,1303,Sao Paulo,São Paulo,-23.54950569815466,-46.64843251428849
162,1309,Sao Paulo,São Paulo,-23.555493080015932,-46.658452189500665
163,1310,Sao Paulo,São Paulo,-23.561652948469515,-46.65602130430728
164,1311,Sao Paulo,São Paulo,-23.564504609380947,-46.652792655953206
167,1314,Sao Paulo,São Paulo,-23.552640734461253,-46.64520437763303
172,1319,Sao Paulo,São Paulo,-23.55188165773143,-46.640727972716256
173,1320,Sao Paulo,São Paulo,-23.557955062291963,-46.6393473993254
189,1403,Sao Paulo,São Paulo,-23.56875503877107,-46.65340944414581
194,1408,Sao Paulo,São Paulo,-23.56711189502811,-46.66081341581779
197,1411,Sao Paulo,São Paulo,-23.56424786754298,-46.66405956794994
203,1417,Sao Paulo,São Paulo,-23.55277885309958,-46.63393189503633
206,1420,Sao Paulo,São Paulo,-23.563435490498804,-46.65791603919698
207,1421,Sao Paulo,São Paulo,-23.563299264968794,-46.66015369245716
211,1425,Sao Paulo,São Paulo,-23.57289853249542,-46.65924739236762
238,1452,Sao Paulo,São Paulo,-23.574996445978105,-46.68887938403559
256,1511,Sao Paulo,São Paulo,-23.561456812728604,-46.63294793571508
257,1512,Sao Paulo,São Paulo,-23.55371720607981,-46.62949909730413
273,1529,Sao Paulo,São Paulo,-23.56843915687453,-46.634555491641365
274,1530,Sao Paulo,São Paulo,-23.56894449806347,-46.63008918820539
283,1539,Sao Paulo,São Paulo,-23.5711528559151,-46.62043601303771
285,1541,Sao Paulo,São Paulo,-23.56925274057871,-46.61861697305809
289,1545,Sao Paulo,São Paulo,-23.58097414309849,-46.61831033162644
291,1547,Sao Paulo,São Paulo,-23.5829939617234,-46.62112676164033
294,1550,Sao Paulo,São Paulo,-23.57305660659289,-46.61615054561148
296,1552,Sao Paulo,São Paulo,-23.56949069519509,-46.611321773237286
302,2013,Sao Paulo,São Paulo,-23.5022061742251,-46.63311453979948
303,2016,Sao Paulo,São Paulo,-23.50398483876719,-46.6256721599388
309,2022,Sao Paulo,São Paulo,-23.50407390342452,-46.63767093473863
310,2028,Sao Paulo,São Paulo,-23.508702544567765,-46.61833692171872
312,2030,Sao Paulo,São Paulo,-23.50587133852141,-46.62468256911272
316,2034,Sao Paulo,São Paulo,-23.50407287649565,-46.62414421625581
317,2035,Sao Paulo,São Paulo,-23.4962113109326,-46.62282500873062
318,2036,Sao Paulo,São Paulo,-23.501744307143426,-46.6208028623093
322,2040,Sao Paulo,São Paulo,-23.48965996001442,-46.62257166509295
329,2047,Sao Paulo,São Paulo,-23.51721555382505,-46.61867396387229
331,2050,Sao Paulo,São Paulo,-23.51734415478188,-46.61213522693959
332,2051,Sao Paulo,São Paulo,-23.509988340079172,-46.60776441539105
341,2066,Sao Paulo,São Paulo,-23.508643305017998,-46.605295668815735
362,2110,Sao Paulo,São Paulo,-23.51909746504297,-46.59553885431606
364,2112,Sao Paulo,São Paulo,-23.51744862428309,-46.59045121964739
365,2113,Sao Paulo,São Paulo,-23.517720495682244,-46.589226620340014
368,2116,Sao Paulo,São Paulo,-23.520110678826004,-46.585240043057325
369,2117,Sao Paulo,São Paulo,-23.51865496410495,-46.59365984819463
370,2118,Sao Paulo,São Paulo,-23.515006511347323,-46.592774634882375
371,2119,Sao Paulo,São Paulo,-23.51220780313036,-46.59263904944159
374,2122,Sao Paulo,São Paulo,-23.511966093580156,-46.58386437718144
376,2124,Sao Paulo,São Paulo,-23.50697691302585,-46.57712086357543
386,2134,Sao Paulo,São Paulo,-23.498613267408857,-46.57978572229729
400,2150,Sao Paulo,São Paulo,-23.49403466917498,-46.568633209704345
422,2189,Sao Paulo,São Paulo,-23.507787143908224,-46.567467709487815
438,2215,Sao Paulo,São Paulo,-23.49075874535679,-46.58336932471797
443,2220,Sao Paulo,São Paulo,-23.489760624425745,-46.5776765153455
459,2236,Sao Paulo,São Paulo,-23.47260260405969,-46.56815995594543
461,2238,Sao Paulo,São Paulo,-23.471205040999266,-46.57158333882553
465,2242,Sao Paulo,São Paulo,-23.48761470851277,-46.60399102375177
475,2252,Sao Paulo,São Paulo,-23.47874415112702,-46.58831651709553
481,2258,Sao Paulo,São Paulo,-23.475983214969727,-46.58190463603528
484,2261,Sao Paulo,São Paulo,-23.467505149821427,-46.577296212716455
488,2265,Sao Paulo,São Paulo,-23.474254219342598,-46.5920253605626
497,2274,Sao Paulo,São Paulo,-23.46705177563329,-46.58792075620118
502,2279,Sao Paulo,São Paulo,-23.46687349566677,-46.58000203721854
504,2281,Sao Paulo,São Paulo,-23.45198742890589,-46.57510493774136
507,2285,Sao Paulo,São Paulo,-23.565371912441265,-46.63451800405743
521,2310,Sao Paulo,São Paulo,-23.472814658449074,-46.60072914501389
527,2316,Sao Paulo,São Paulo,-23.46226583678213,-46.59383968992664
531,2320,Sao Paulo,São Paulo,-23.45135041804102,-46.59842363518738
545,2334,Sao Paulo,São Paulo,-23.48399524579755,-46.61958399301968
547,2336,Sao Paulo,São Paulo,-23.481297618595413,-46.616939978784735
548,2337,Sao Paulo,São Paulo,-23.47870480306975,-46.61451339602328
561,2350,Sao Paulo,São Paulo,-23.460724077996765,-46.6016047944519
582,2372,Sao Paulo,São Paulo,-23.46009453860665,-46.62462503200484
586,2376,Sao Paulo,São Paulo,-23.457618907473137,-46.62810512762748
595,2407,Sao Paulo,São Paulo,-23.484875111923653,-46.62457520306331
599,2411,Sao Paulo,São Paulo,-23.475647989606813,-46.6243233037533
601,2415,Sao Paulo,São Paulo,-23.471948352737527,-46.631370260204655
608,2422,Sao Paulo,São Paulo,-23.47174879024136,-46.636773176700274
620,2443,Sao Paulo,São Paulo,-23.472994531200317,-46.64742941190346
622,2451,Sao Paulo,São Paulo,-23.499162903885036,-46.64211200009376
634,2470,Sao Paulo,São Paulo,-23.48496867423557,-46.64915068951776
639,2475,Sao Paulo,São Paulo,-23.479988957379497,-46.64486948882979
644,2510,Sao Paulo,São Paulo,-23.513042100765297,-46.65199446742354
649,2515,Sao Paulo,São Paulo,-23.510207653445484,-46.65788988269824
652,2518,Sao Paulo,São Paulo,-23.50994839490356,-46.66534774802663
656,2522,Sao Paulo,São Paulo,-23.50442216582312,-46.65918306701666
657,2523,Sao Paulo,São Paulo,-23.505830147086822,-46.65562823179936
663,2532,Sao Paulo,São Paulo,-23.499764018180496,-46.65547084356665
668,2537,Sao Paulo,São Paulo,-23.491312375387345,-46.65245974809945
675,2544,Sao Paulo,São Paulo,-23.48892715522341,-46.66091832100332
690,2562,Sao Paulo,São Paulo,-23.48686598302112,-46.67379824356863
693,2565,Sao Paulo,São Paulo,-23.486574146899905,-46.6683599686892
698,2610,Sao Paulo,São Paulo,-23.48263111978117,-46.65943086047525
699,2611,Sao Paulo,São Paulo,-23.46779032289521,-46.64820626081536
702,2614,Sao Paulo,São Paulo,-23.47233458368271,-46.65657844951058
711,2634,Sao Paulo,São Paulo,-23.45763338134832,-46.650404148792994
733,2710,Sao Paulo,São Paulo,-23.508133433645863,-46.67378854079601
747,2727,Sao Paulo,São Paulo,-23.496828619992478,-46.68578344882329
757,2737,Sao Paulo,São Paulo,-23.487732571152748,-46.69018202139969
759,2739,Sao Paulo,São Paulo,-23.47939851792805,-46.68107186058528
760,2750,Sao Paulo,São Paulo,-23.49330302205809,-46.68063771608082
761,2751,Sao Paulo,São Paulo,-23.49090034004066,-46.68212772492562
762,2752,Sao Paulo,São Paulo,-23.4941967589976,-46.68293060286366
765,2755,Sao Paulo,São Paulo,-23.48800287823144,-46.67972964801389
778,2804,Sao Paulo,São Paulo,-23.48389471587814,-46.697759611661695
792,2820,Sao Paulo,São Paulo,-23.452793107256145,-46.70898594181229
801,2839,Sao Paulo,São Paulo,-23.47747057032342,-46.68293028819837
812,2851,Sao Paulo,São Paulo,-23.459566190038174,-46.69137675746327
831,2873,Sao Paulo,São Paulo,-23.45706943828794,-46.68240622317646
838,2880,Sao Paulo,São Paulo,-23.466680620069337,-46.67222685571889
851,2916,Sao Paulo,São Paulo,-23.49425223951164,-46.71388030944217
853,2918,Sao Paulo,São Paulo,-23.495854832279328,-46.71685166381976
858,2925,Sao Paulo,São Paulo,-23.501946754118052,-46.69850016324396
862,2929,Sao Paulo,São Paulo,-23.4926878556952,-46.70633793156746
874,2941,Sao Paulo,São Paulo,-23.478802923326484,-46.722724700331725
882,2955,Sao Paulo,São Paulo,-23.46817509806932,-46.72025344447433
889,2963,Sao Paulo,São Paulo,-23.504868908615254,-46.68260221605632
894,2968,Sao Paulo,São Paulo,-23.47932357125712,-46.70767471614631
895,2969,Sao Paulo,São Paulo,-23.4920587791635,-46.71062803918182
898,2972,Sao Paulo,São Paulo,-23.48115800015399,-46.71053625522482
900,2976,Sao Paulo,São Paulo,-23.476142147293096,-46.715789189519306
915,2992,Sao Paulo,São Paulo,-23.44882068441022,-46.7287636262974
922,3001,Sao Paulo,São Paulo,-23.54173453271624,-46.61466029431693
927,3006,Sao Paulo,São Paulo,-23.5418122436329,-46.624550259441925
930,3009,Sao Paulo,São Paulo,-23.536174873786177,-46.620555388073335
938,3017,Sao Paulo,São Paulo,-23.53660310256184,-46.61093956663344
939,3018,Sao Paulo,São Paulo,-23.53230248941005,-46.611344315772754
949,3028,Sao Paulo,São Paulo,-23.527259032999197,-46.61149456906236
950,3029,Sao Paulo,São Paulo,-23.52982460593583,-46.6181735516324
952,3031,Sao Paulo,São Paulo,-23.531856808842985,-46.62064203778729
956,3035,Sao Paulo,São Paulo,-23.52558072833697,-46.61466092986007
968,3052,Sao Paulo,São Paulo,-23.54073544589306,-46.60714574002064
972,3057,Sao Paulo,São Paulo,-23.54118379638801,-46.59684404591124
974,3059,Sao Paulo,São Paulo,-23.540171867461595,-46.59168777265856
975,3060,Sao Paulo,São Paulo,-23.538432671918383,-46.58699381920909
977,3062,Sao Paulo,São Paulo,-23.54108430841194,-46.58942940175682
978,3063,Sao Paulo,São Paulo,-23.53243832363705,-46.56432027972277
979,3064,Sao Paulo,São Paulo,-23.53330896103809,-46.56975840842568
980,3065,Sao Paulo,São Paulo,-23.537371432201045,-46.5789482923152
983,3068,Sao Paulo,São Paulo,-23.536697990905008,-46.56809001344711
991,3077,Sao Paulo,São Paulo,-23.531680926472,-46.580702146286285
997,3087,Sao Paulo,São Paulo,-23.530395619220243,-46.5659723566192
1003,3103,Sao Paulo,São Paulo,-23.55437138506693,-46.61059233791564
1006,3106,Sao Paulo,São Paulo,-23.55628409710373,-46.61636650804023
1011,3111,Sao Paulo,São Paulo,-23.56018268375286,-46.60439300394291
1021,3121,Sao Paulo,São Paulo,-23.563270061400424,-46.599403915167215
1022,3122,Sao Paulo,São Paulo,-23.56818767624104,-46.59475374901045
1024,3124,Sao Paulo,São Paulo,-23.57099678375519,-46.590966642832335
1026,3126,Sao Paulo,São Paulo,-23.580395310431413,-46.59132639890193
1034,3134,Sao Paulo,São Paulo,-23.58476155729964,-46.58437200590849
1038,3138,Sao Paulo,São Paulo,-23.58741915450063,-46.5814353327921
1047,3147,Sao Paulo,São Paulo,-23.595120905367683,-46.57334683733355
1060,3161,Sao Paulo,São Paulo,-23.577276892320537,-46.56338617640832
1064,3165,Sao Paulo,São Paulo,-23.559996646549287,-46.58597349950898
1066,3167,Sao Paulo,São Paulo,-23.55574490427214,-46.59460787750725
1067,3168,Sao Paulo,São Paulo,-23.554397891852155,-46.59568963440545
1070,3171,Sao Paulo,São Paulo,-23.550702971765357,-46.59043468474226
1071,3172,Sao Paulo,São Paulo,-23.552702742255768,-46.58532810957918
1077,3178,Sao Paulo,São Paulo,-23.55347000551166,-46.58779032038253
1081,3182,Sao Paulo,São Paulo,-23.55943763650649,-46.59142783067871
1083,3184,Sao Paulo,São Paulo,-23.56417824378093,-46.58662065965341
1084,3185,Sao Paulo,São Paulo,-23.563384434881428,-46.58303458980718
1085,3186,Sao Paulo,São Paulo,-23.565561714195844,-46.58163873599627
1086,3187,Sao Paulo,São Paulo,-23.5611333137124,-46.57891781335759
1090,3191,Sao Paulo,São Paulo,-23.568801464537245,-46.57173940927547
1093,3194,Sao Paulo,São Paulo,-23.56788988703906,-46.57394821510183
1098,3204,Sao Paulo,São Paulo,-23.59549859480055,-46.55972696351707
1104,3210,Sao Paulo,São Paulo,-23.60062679626441,-46.54953091064057
1105,3211,Sao Paulo,São Paulo,-23.601092055866467,-46.55369625087329
1116,3225,Sao Paulo,São Paulo,-23.584994977556416,-46.5558838612949
1120,3236,Sao Paulo,São Paulo,-23.59236811649082,-46.553386099109616
1121,3237,Sao Paulo,São Paulo,-23.59345494924625,-46.55235596542038
1128,3244,Sao Paulo,São Paulo,-23.60383267324049,-46.540862440609374
1146,3265,Sao Paulo,São Paulo,-23.59494035584984,-46.54115925090763
1151,3270,Sao Paulo,São Paulo,-23.600761658958007,-46.52099070896159
1154,3273,Sao Paulo,São Paulo,-23.57734689560548,-46.55995457781836
1156,3275,Sao Paulo,São Paulo,-23.583987138697704,-46.54139703340978
1160,3279,Sao Paulo,São Paulo,-23.58487337884261,-46.54140042451635
1161,3280,Sao Paulo,São Paulo,-23.58355120189348,-46.53738366780584
1163,3282,Sao Paulo,São Paulo,-23.58861427295197,-46.543918198532445
1167,3287,Sao Paulo,São Paulo,-23.595498020056485,-46.53310582777934
1174,3303,Sao Paulo,São Paulo,-23.545203383248214,-46.58769816496116
1175,3304,Sao Paulo,São Paulo,-23.545147862770506,-46.57813032122694
1177,3306,Sao Paulo,São Paulo,-23.544651733224047,-46.57571243111453
1178,3307,Sao Paulo,São Paulo,-23.546724134529345,-46.57405805237629
1179,3308,Sao Paulo,São Paulo,-23.54154753142689,-46.57190644562642
1182,3311,Sao Paulo,São Paulo,-23.54367644272572,-46.56404586987957
1189,3318,Sao Paulo,São Paulo,-23.544376874492144,-46.56537640757623
1190,3319,Sao Paulo,São Paulo,-23.54481729868081,-46.56210024419569
1191,3320,Sao Paulo,São Paulo,-23.546530378903565,-46.56533761884635
1193,3322,Sao Paulo,São Paulo,-23.548689156518986,-46.56553813802192
1198,3331,Sao Paulo,São Paulo,-23.547582300496124,-46.58295189254021
1200,3333,Sao Paulo,São Paulo,-23.556190575040848,-46.56912835039078
1201,3334,Sao Paulo,São Paulo,-23.55365998588404,-46.572282911105056
1206,3340,Sao Paulo,São Paulo,-23.57034218772486,-46.551191324293775
1208,3343,Sao Paulo,São Paulo,-23.55933843441268,-46.57097407073218
1210,3345,Sao Paulo,São Paulo,-23.571576957365867,-46.56366058582025
1225,3363,Sao Paulo,São Paulo,-23.56275648502631,-46.539130233721046
1230,3370,Sao Paulo,São Paulo,-23.56992184763031,-46.55930875969492
1232,3372,Sao Paulo,São Paulo,-23.570556985026897,-46.55585347909131
1238,3378,Sao Paulo,São Paulo,-23.57098061666265,-46.539238642298926
1242,3382,Sao Paulo,São Paulo,-23.57999807539269,-46.53127968561287
1244,3384,Sao Paulo,São Paulo,-23.57805737279869,-46.52272883054041
1250,3390,Sao Paulo,São Paulo,-23.592386803425217,-46.52581952770541
1257,3407,Sao Paulo,São Paulo,-23.543388118202337,-46.55095501603787
1260,3410,Sao Paulo,São Paulo,-23.550461849189315,-46.55143656955179
1266,3416,Sao Paulo,São Paulo,-23.56098128794099,-46.54936097955296
1267,3417,Sao Paulo,São Paulo,-23.539899237124583,-46.54740652791638
1271,3423,Sao Paulo,São Paulo,-23.551038737265085,-46.54148574197491
1274,3426,Sao Paulo,São Paulo,-23.552336441109286,-46.53686856423848
1279,3431,Sao Paulo,São Paulo,-23.550472430843698,-46.53884595688125
1285,3437,Sao Paulo,São Paulo,-23.55849530893288,-46.52911922454966
1292,3445,Sao Paulo,São Paulo,-23.54876817034105,-46.52872608862626
1295,3448,Sao Paulo,São Paulo,-23.553725492206347,-46.52277326545765
1296,3449,Sao Paulo,São Paulo,-23.556051532494397,-46.52261721063351
1305,3461,Sao Paulo,São Paulo,-23.56988247931966,-46.52553595691696
1308,3470,Sao Paulo,São Paulo,-23.56911279343243,-46.52228690836457
1309,3471,Sao Paulo,São Paulo,-23.56509561905049,-46.51856509433426
1313,3476,Sao Paulo,São Paulo,-23.57207938738473,-46.51148786470064
1314,3477,Sao Paulo,São Paulo,-23.56849994315457,-46.5118095802899
1317,3480,Sao Paulo,São Paulo,-23.578171603805536,-46.50730740744439
1322,3504,Sao Paulo,São Paulo,-23.53755537000389,-46.53822847017661
1326,3508,Sao Paulo,São Paulo,-23.534740026397674,-46.53293130897663
1331,3513,Sao Paulo,São Paulo,-23.53583699295913,-46.52310863600509
1332,3514,Sao Paulo,São Paulo,-23.533798010777907,-46.51787272388276
1338,3520,Sao Paulo,São Paulo,-23.547067431340068,-46.52164439061696
1339,3521,Sao Paulo,São Paulo,-23.5475837754449,-46.51853404810763
1344,3526,Sao Paulo,São Paulo,-23.552539943539774,-46.50149166311137
1349,3533,Sao Paulo,São Paulo,-23.544559564048523,-46.51680506788675
1354,3542,Sao Paulo,São Paulo,-23.531039542235845,-46.51583258285471
1355,3543,Sao Paulo,São Paulo,-23.53500720956312,-46.51490381186076
1360,3548,Sao Paulo,São Paulo,-23.5408009363057,-46.51177859182893
1361,3550,Sao Paulo,São Paulo,-23.53123454241979,-46.50691508220304
1362,3551,Sao Paulo,São Paulo,-23.53320355014084,-46.50341967916688
1364,3553,Sao Paulo,São Paulo,-23.534221738343238,-46.50685724306077
1365,3554,Sao Paulo,São Paulo,-23.53804880179314,-46.50652035793251
1371,3560,Sao Paulo,São Paulo,-23.54761002719388,-46.499776496197256
1372,3561,Sao Paulo,São Paulo,-23.547736758428403,-46.49499620393508
1373,3562,Sao Paulo,São Paulo,-23.54485288651954,-46.496724221497885
1374,3563,Sao Paulo,São Paulo,-23.546481275257445,-46.49189065896295
1375,3564,Sao Paulo,São Paulo,-23.53516852031464,-46.497267848770896
1376,3565,Sao Paulo,São Paulo,-23.53862391011068,-46.49447915291885
1378,3567,Sao Paulo,São Paulo,-23.539895818294504,-46.48962525685057
1379,3568,Sao Paulo,São Paulo,-23.542000785392425,-46.48484332598025
1380,3569,Sao Paulo,São Paulo,-23.54315015689484,-46.49010130952279
1383,3572,Sao Paulo,São Paulo,-23.57483596773857,-46.4968087831783
1384,3573,Sao Paulo,São Paulo,-23.55913133571593,-46.50884108313164
1392,3581,Sao Paulo,São Paulo,-23.55580996833256,-46.499637906526736
1397,3586,Sao Paulo,São Paulo,-23.55622067274256,-46.48903942302321
1400,3589,Sao Paulo,São Paulo,-23.551668533356004,-46.48650877535165
1414,3612,Sao Paulo,São Paulo,-23.517499589303576,-46.53574289589707
1415,3613,Sao Paulo,São Paulo,-23.519193185045893,-46.53363245277436
1431,3631,Sao Paulo,São Paulo,-23.530492115549656,-46.55100936501725
1432,3632,Sao Paulo,São Paulo,-23.527982062237164,-46.5497798081928
1435,3635,Sao Paulo,São Paulo,-23.517310447408693,-46.519781195348
1438,3638,Sao Paulo,São Paulo,-23.52823824493556,-46.54152974201262
1441,3641,Sao Paulo,São Paulo,-23.523897299105567,-46.544992517739104
1443,3643,Sao Paulo,São Paulo,-23.52785838457848,-46.5342430265146
1444,3644,Sao Paulo,São Paulo,-23.526008583418218,-46.53344298946832
1447,3647,Sao Paulo,São Paulo,-23.525957810107155,-46.52763523808948
1454,3654,Sao Paulo,São Paulo,-23.525219436926424,-46.51702870503608
1455,3655,Sao Paulo,São Paulo,-23.525428760068145,-46.51380633487217
1458,3658,Sao Paulo,São Paulo,-23.52813993698203,-46.50066365277143
1459,3659,Sao Paulo,São Paulo,-23.52154004341396,-46.51139904429671
1467,3667,Sao Paulo,São Paulo,-23.53130694915166,-46.49479455810049
1473,3673,Sao Paulo,São Paulo,-23.51476791010142,-46.50250781663177
1479,3679,Sao Paulo,São Paulo,-23.519665061102614,-46.48912230917957
1486,3688,Sao Paulo,São Paulo,-23.527952279641305,-46.484053482855046
1492,3694,Sao Paulo,São Paulo,-23.532071320207496,-46.47633256338806
1494,3701,Sao Paulo,São Paulo,-23.5134974016135,-46.550244505909305
1495,3702,Sao Paulo,São Paulo,-23.515977900238106,-46.54737185794936
1510,3725,Sao Paulo,São Paulo,-23.49993790539782,-46.51858686166484
1516,3731,Sao Paulo,São Paulo,-23.51086004925187,-46.53675954468527
1533,3804,Sao Paulo,São Paulo,-23.499143398150068,-46.48329854879862
1538,3809,Sao Paulo,São Paulo,-23.49066350344621,-46.47631091396909
1542,3813,Sao Paulo,São Paulo,-23.488234128266235,-46.469989005432
1548,3820,Sao Paulo,São Paulo,-23.495863087771465,-46.50308450815669
1549,3821,Sao Paulo,São Paulo,-23.49450896066173,-46.50334289873976
1552,3827,Sao Paulo,São Paulo,-23.483849928733704,-46.48181903473252
1558,3872,Sao Paulo,São Paulo,-23.512459731266134,-46.50082148805862
1565,3880,Sao Paulo,São Paulo,-23.50832107138194,-46.48545545756665
1586,3908,Sao Paulo,São Paulo,-23.58251935861188,-46.50719416982447
1588,3910,Sao Paulo,São Paulo,-23.58488074563091,-46.51558839644083
1591,3916,Sao Paulo,São Paulo,-23.58843786389451,-46.51144073547189
1604,3929,Sao Paulo,São Paulo,-23.60551442876972,-46.49030091198303
1608,3933,Sao Paulo,São Paulo,-23.58493741850381,-46.49867324185772
1612,3937,Sao Paulo,São Paulo,-23.586002562149023,-46.499637628336096
1626,3951,Sao Paulo,São Paulo,-23.58654972414455,-46.488694256580914
1633,3962,Sao Paulo,São Paulo,-23.60567392342068,-46.481512620852826
1634,3963,Sao Paulo,São Paulo,-23.60952604382118,-46.480163698524166
1642,3971,Sao Paulo,São Paulo,-23.60561565443457,-46.48921337527956
1647,3976,Sao Paulo,São Paulo,-23.61206753569341,-46.49758166095673
1661,4001,Sao Paulo,São Paulo,-23.572939479837185,-46.6511147772092
1667,4007,Sao Paulo,São Paulo,-23.579236019595637,-46.65382977275745
1669,4009,Sao Paulo,São Paulo,-23.58911875974283,-46.63631366826862
1699,4041,Sao Paulo,São Paulo,-23.60142667544826,-46.64483387554035
1712,4054,Sao Paulo,São Paulo,-23.61629990951716,-46.64217626413456
1715,4058,Sao Paulo,São Paulo,-23.610279226711643,-46.648223332198725
1739,4083,Sao Paulo,São Paulo,-23.612920131950528,-46.66202770921538
1743,4087,Sao Paulo,São Paulo,-23.609430024757696,-46.66050227039208
1744,4088,Sao Paulo,São Paulo,-23.605905918512416,-46.661276579305856
1749,4101,Sao Paulo,São Paulo,-23.58560674998557,-46.63379474748057
1750,4102,Sao Paulo,São Paulo,-23.589847401363592,-46.632613806421325
1752,4104,Sao Paulo,São Paulo,-23.57608922083389,-46.63873070008102
1754,4106,Sao Paulo,São Paulo,-23.581450833176703,-46.63502920959906
1759,4111,Sao Paulo,São Paulo,-23.58639253610522,-46.63229226089601
1767,4119,Sao Paulo,São Paulo,-23.596803948794257,-46.63462180317357
1770,4122,Sao Paulo,São Paulo,-23.602705431158117,-46.62176814565115
1771,4123,Sao Paulo,São Paulo,-23.61042211579087,-46.62659436529209
1778,4130,Sao Paulo,São Paulo,-23.60497215144589,-46.62000602777738
1779,4131,Sao Paulo,São Paulo,-23.60634365283654,-46.61793727227997
1781,4133,Sao Paulo,São Paulo,-23.62173806132692,-46.6183837748097
1785,4137,Sao Paulo,São Paulo,-23.609271700065435,-46.61855410099136
1789,4141,Sao Paulo,São Paulo,-23.610056989230387,-46.633258352788346
1790,4142,Sao Paulo,São Paulo,-23.61189269858181,-46.63060941656349
1792,4144,Sao Paulo,São Paulo,-23.6191196479635,-46.63889260470896
1802,4154,Sao Paulo,São Paulo,-23.62844167141886,-46.62202394660562
1804,4156,Sao Paulo,São Paulo,-23.63176571520841,-46.62313404323022
1808,4160,Sao Paulo,São Paulo,-23.62547545562188,-46.61200044104113
1812,4164,Sao Paulo,São Paulo,-23.62753429519753,-46.60829070808083
1822,4176,Sao Paulo,São Paulo,-23.6351441150821,-46.60361073479807
1824,4180,Sao Paulo,São Paulo,-23.635005258010477,-46.59911604502151
1830,4186,Sao Paulo,São Paulo,-23.64705656492504,-46.5944418683725
1834,4193,Sao Paulo,São Paulo,-23.648893436886876,-46.6084949153963
1836,4195,Sao Paulo,São Paulo,-23.65724198521615,-46.612830839593656
1844,4208,Sao Paulo,São Paulo,-23.592775547444543,-46.601190643558255
1845,4209,Sao Paulo,São Paulo,-23.586165074198576,-46.60113477069719
1849,4213,Sao Paulo,São Paulo,-23.592504115039187,-46.60240268369205
1852,4216,Sao Paulo,São Paulo,-23.596691922335097,-46.600517415347056
1872,4243,Sao Paulo,São Paulo,-23.625807260665145,-46.58637622896058
1876,4248,Sao Paulo,São Paulo,-23.6127344506858,-46.5981341831308
